0.500000, 0.002341, 0.006244
0.504000, 0.002341, 0.006415
0.508000, 0.002460, 0.006415
0.512000, 0.002460, 0.006589
0.513000, 0.002580, 0.006589
0.514000, 0.002701, 0.006589
0.514000, 0.002821, 0.006589
0.515000, 0.002821, 0.006765
0.516000, 0.002942, 0.006765
0.517000, 0.002942, 0.006940
0.523000, 0.002942, 0.007118
0.527000, 0.002942, 0.007297
0.528000, 0.003066, 0.007297
0.528000, 0.003189, 0.007297
0.528000, 0.003313, 0.007297
0.529000, 0.003437, 0.007297
0.529000, 0.003561, 0.007297
0.536000, 0.003686, 0.007297
0.537000, 0.003686, 0.007480
0.537000, 0.003686, 0.007663
0.537000, 0.003686, 0.007845
0.538000, 0.003686, 0.008028
0.539000, 0.003686, 0.008212
0.540000, 0.003686, 0.008395
0.541000, 0.003813, 0.008395
0.542000, 0.003940, 0.008395
0.544000, 0.003940, 0.008580
0.545000, 0.004067, 0.008580
0.548000, 0.004196, 0.008580
0.550000, 0.004196, 0.008767
0.551000, 0.004325, 0.008767
0.553000, 0.004325, 0.008955
0.553000, 0.004454, 0.008955
0.554000, 0.004454, 0.009144
0.554000, 0.004454, 0.009332
0.555000, 0.004584, 0.009332
0.557000, 0.004584, 0.009521
0.559000, 0.004584, 0.009712
0.560000, 0.004584, 0.009902
0.569000, 0.004717, 0.009902
0.570000, 0.004717, 0.010096
0.571000, 0.004717, 0.010290
0.571000, 0.004851, 0.010290
0.574000, 0.004851, 0.010485
0.580000, 0.004851, 0.010682
0.582000, 0.004987, 0.010682
0.586000, 0.005125, 0.010682
0.589000, 0.005125, 0.010883
0.590000, 0.005263, 0.010883
0.591000, 0.005263, 0.011084
0.594000, 0.005402, 0.011084
0.600000, 0.005542, 0.011084
0.607000, 0.005542, 0.011290
0.608000, 0.005542, 0.011497
0.612000, 0.005542, 0.011705
0.620000, 0.005542, 0.011916
0.623000, 0.005542, 0.012128
0.626000, 0.005542, 0.012341
0.629000, 0.005542, 0.012554
0.637000, 0.005542, 0.012771
0.649000, 0.005694, 0.012771
0.653000, 0.005694, 0.012993
0.657000, 0.005694, 0.013217
0.658000, 0.005694, 0.013440
0.658000, 0.005848, 0.013440
0.660000, 0.005848, 0.013665
0.660000, 0.006003, 0.013665
0.672000, 0.006003, 0.013893
0.672000, 0.006003, 0.014122
0.672000, 0.006160, 0.014122
0.673000, 0.006160, 0.014351
0.673000, 0.006160, 0.014580
0.676000, 0.006160, 0.014809
0.682000, 0.006320, 0.014809
0.686000, 0.006481, 0.014809
0.690000, 0.006642, 0.014809
0.692000, 0.006804, 0.014809
0.696000, 0.006804, 0.015046
0.697000, 0.006968, 0.015046
0.698000, 0.007131, 0.015046
0.700000, 0.007295, 0.015046
0.712000, 0.007295, 0.015288
0.712000, 0.007462, 0.015288
0.715000, 0.007462, 0.015531
0.715000, 0.007629, 0.015531
0.716000, 0.007797, 0.015531
0.717000, 0.007797, 0.015775
0.717000, 0.007965, 0.015775
0.719000, 0.008133, 0.015775
0.723000, 0.008133, 0.016021
0.724000, 0.008133, 0.016267
0.725000, 0.008133, 0.016514
0.735000, 0.008133, 0.016764
0.740000, 0.008306, 0.016764
0.743000, 0.008480, 0.016764
0.752000, 0.008480, 0.017020
0.752000, 0.008656, 0.017020
0.756000, 0.008656, 0.017277
0.758000, 0.008656, 0.017534
0.760000, 0.008656, 0.017793
0.763000, 0.008656, 0.018052
0.767000, 0.008836, 0.018052
0.772000, 0.009017, 0.018052
0.779000, 0.009017, 0.018317
0.780000, 0.009199, 0.018317
0.782000, 0.009383, 0.018317
0.784000, 0.009566, 0.018317
0.785000, 0.009566, 0.018584
0.790000, 0.009566, 0.018853
0.791000, 0.009566, 0.019122
0.792000, 0.009752, 0.019122
0.798000, 0.009752, 0.019393
0.803000, 0.009752, 0.019666
0.804000, 0.009752, 0.019940
0.804000, 0.009940, 0.019940
0.807000, 0.009940, 0.020214
0.808000, 0.009940, 0.020489
0.810000, 0.009940, 0.020764
0.811000, 0.010130, 0.020764
0.812000, 0.010320, 0.020764
0.818000, 0.010320, 0.021042
0.818000, 0.010511, 0.021042
0.819000, 0.010511, 0.021321
0.823000, 0.010511, 0.021601
0.823000, 0.010511, 0.021881
0.824000, 0.010511, 0.022161
0.826000, 0.010511, 0.022442
0.826000, 0.010511, 0.022723
0.828000, 0.010511, 0.023004
0.828000, 0.010705, 0.023004
0.828000, 0.010899, 0.023004
0.838000, 0.010899, 0.023289
0.841000, 0.011096, 0.023289
0.847000, 0.011096, 0.023577
0.854000, 0.011296, 0.023577
0.860000, 0.011296, 0.023870
0.863000, 0.011296, 0.024163
0.863000, 0.011498, 0.024163
0.874000, 0.011498, 0.024460
0.879000, 0.011498, 0.024759
0.880000, 0.011498, 0.025059
0.881000, 0.011498, 0.025358
0.886000, 0.011498, 0.025660
0.886000, 0.011706, 0.025660
0.887000, 0.011706, 0.025961
0.889000, 0.011914, 0.025961
0.895000, 0.011914, 0.026266
0.896000, 0.012124, 0.026266
0.899000, 0.012124, 0.026571
0.902000, 0.012124, 0.026878
0.913000, 0.012124, 0.027188
0.917000, 0.012338, 0.027188
0.920000, 0.012338, 0.027501
0.925000, 0.012338, 0.027816
0.925000, 0.012338, 0.028130
0.930000, 0.012556, 0.028130
0.932000, 0.012556, 0.028447
0.934000, 0.012556, 0.028765
0.939000, 0.012556, 0.029084
0.940000, 0.012556, 0.029404
0.943000, 0.012556, 0.029725
0.949000, 0.012778, 0.029725
0.950000, 0.013001, 0.029725
0.957000, 0.013001, 0.030050
0.959000, 0.013225, 0.030050
0.971000, 0.013225, 0.030380
0.971000, 0.013453, 0.030380
0.973000, 0.013681, 0.030380
0.975000, 0.013681, 0.030712
0.981000, 0.013681, 0.031045
0.981000, 0.013910, 0.031045
0.981000, 0.014140, 0.031045
0.982000, 0.014140, 0.031379
0.982000, 0.014140, 0.031713
0.991000, 0.014140, 0.032050
0.991000, 0.014372, 0.032050
0.992000, 0.014372, 0.032388
1.000000, 0.014372, 0.032728
1.002000, 0.014372, 0.033069
1.005000, 0.014372, 0.033410
1.005000, 0.014372, 0.033752
1.007000, 0.014608, 0.033752
1.014000, 0.014845, 0.033752
1.017000, 0.014845, 0.034098
1.024000, 0.015085, 0.034098
1.027000, 0.015326, 0.034098
1.034000, 0.015326, 0.034450
1.034000, 0.015326, 0.034801
1.035000, 0.015326, 0.035153
1.035000, 0.015326, 0.035505
1.037000, 0.015569, 0.035505
1.041000, 0.015569, 0.035859
1.046000, 0.015814, 0.035859
1.047000, 0.015814, 0.036215
1.047000, 0.016059, 0.036215
1.048000, 0.016059, 0.036572
1.051000, 0.016059, 0.036929
1.053000, 0.016059, 0.037287
1.054000, 0.016059, 0.037645
1.063000, 0.016308, 0.037645
1.067000, 0.016308, 0.038008
1.067000, 0.016308, 0.038371
1.067000, 0.016308, 0.038734
1.067000, 0.016557, 0.038734
1.067000, 0.016807, 0.038734
1.074000, 0.016807, 0.039099
1.083000, 0.016807, 0.039468
1.090000, 0.016807, 0.039838
1.093000, 0.016807, 0.040210
1.093000, 0.016807, 0.040582
1.096000, 0.016807, 0.040954
1.098000, 0.016807, 0.041328
1.106000, 0.016807, 0.041704
1.110000, 0.017067, 0.041704
1.111000, 0.017067, 0.042082
1.116000, 0.017329, 0.042082
1.119000, 0.017591, 0.042082
1.121000, 0.017591, 0.042463
1.124000, 0.017591, 0.042845
1.133000, 0.017591, 0.043230
1.135000, 0.017591, 0.043616
1.135000, 0.017856, 0.043616
1.136000, 0.017856, 0.044003
1.139000, 0.018123, 0.044003
1.140000, 0.018123, 0.044390
1.144000, 0.018123, 0.044779
1.146000, 0.018123, 0.045169
1.147000, 0.018123, 0.045559
1.147000, 0.018392, 0.045559
1.148000, 0.018392, 0.045949
1.148000, 0.018392, 0.046340
1.154000, 0.018392, 0.046732
1.154000, 0.018392, 0.047125
1.161000, 0.018392, 0.047520
1.161000, 0.018392, 0.047914
1.174000, 0.018667, 0.047914
1.174000, 0.018942, 0.047914
1.175000, 0.018942, 0.048314
1.177000, 0.018942, 0.048714
1.177000, 0.019217, 0.048714
1.178000, 0.019493, 0.048714
1.182000, 0.019493, 0.049116
1.183000, 0.019493, 0.049518
1.188000, 0.019493, 0.049922
1.188000, 0.019493, 0.050326
1.188000, 0.019771, 0.050326
1.193000, 0.020051, 0.050326
1.200000, 0.020332, 0.050326
1.209000, 0.020615, 0.050326
1.210000, 0.020898, 0.050326
1.211000, 0.020898, 0.050738
1.213000, 0.020898, 0.051151
1.221000, 0.020898, 0.051566
1.224000, 0.021185, 0.051566
1.226000, 0.021472, 0.051566
1.230000, 0.021760, 0.051566
1.234000, 0.021760, 0.051986
1.236000, 0.021760, 0.052406
1.242000, 0.021760, 0.052828
1.243000, 0.021760, 0.053251
1.243000, 0.021760, 0.053674
1.245000, 0.022051, 0.053674
1.248000, 0.022344, 0.053674
1.250000, 0.022344, 0.054099
1.251000, 0.022344, 0.054524
1.255000, 0.022637, 0.054524
1.256000, 0.022637, 0.054951
1.260000, 0.022637, 0.055380
1.263000, 0.022637, 0.055809
1.263000, 0.022933, 0.055809
1.264000, 0.022933, 0.056239
1.267000, 0.022933, 0.056670
1.267000, 0.023230, 0.056670
1.272000, 0.023230, 0.057103
1.273000, 0.023528, 0.057103
1.275000, 0.023827, 0.057103
1.278000, 0.023827, 0.057537
1.280000, 0.024126, 0.057537
1.286000, 0.024427, 0.057537
1.287000, 0.024729, 0.057537
1.288000, 0.025030, 0.057537
1.290000, 0.025030, 0.057976
1.297000, 0.025030, 0.058417
1.298000, 0.025030, 0.058858
1.301000, 0.025030, 0.059301
1.307000, 0.025030, 0.059745
1.308000, 0.025030, 0.060190
1.316000, 0.025030, 0.060638
1.321000, 0.025030, 0.061087
1.321000, 0.025030, 0.061536
1.327000, 0.025030, 0.061987
1.328000, 0.025341, 0.061987
1.330000, 0.025341, 0.062440
1.331000, 0.025653, 0.062440
1.337000, 0.025966, 0.062440
1.350000, 0.025966, 0.062899
1.351000, 0.026283, 0.062899
1.356000, 0.026283, 0.063360
1.358000, 0.026283, 0.063822
1.370000, 0.026283, 0.064287
1.371000, 0.026604, 0.064287
1.382000, 0.026604, 0.064757
1.387000, 0.026928, 0.064757
1.401000, 0.026928, 0.065234
1.411000, 0.027259, 0.065234
1.414000, 0.027259, 0.065715
1.414000, 0.027259, 0.066196
1.414000, 0.027590, 0.066196
1.421000, 0.027590, 0.066679
1.422000, 0.027590, 0.067162
1.424000, 0.027923, 0.067162
1.428000, 0.027923, 0.067648
1.431000, 0.028259, 0.067648
1.432000, 0.028594, 0.067648
1.434000, 0.028594, 0.068136
1.435000, 0.028930, 0.068136
1.441000, 0.028930, 0.068626
1.441000, 0.029267, 0.068626
1.444000, 0.029267, 0.069117
1.448000, 0.029267, 0.069609
1.450000, 0.029267, 0.070102
1.463000, 0.029610, 0.070102
1.467000, 0.029610, 0.070601
1.471000, 0.029610, 0.071101
1.472000, 0.029610, 0.071602
1.473000, 0.029610, 0.072103
1.475000, 0.029610, 0.072604
1.475000, 0.029955, 0.072604
1.476000, 0.029955, 0.073106
1.479000, 0.029955, 0.073609
1.480000, 0.029955, 0.074113
1.486000, 0.029955, 0.074618
1.487000, 0.030304, 0.074618
1.490000, 0.030304, 0.075125
1.490000, 0.030652, 0.075125
1.495000, 0.030652, 0.075633
1.495000, 0.031003, 0.075633
1.499000, 0.031003, 0.076143
1.509000, 0.031003, 0.076656
1.516000, 0.031358, 0.076656
1.519000, 0.031358, 0.077172
1.521000, 0.031714, 0.077172
1.522000, 0.031714, 0.077690
1.525000, 0.032071, 0.077690
1.525000, 0.032428, 0.077690
1.526000, 0.032785, 0.077690
1.527000, 0.032785, 0.078209
1.540000, 0.033146, 0.078209
1.541000, 0.033146, 0.078733
1.545000, 0.033508, 0.078733
1.549000, 0.033508, 0.079260
1.554000, 0.033872, 0.079260
1.557000, 0.033872, 0.079790
1.560000, 0.033872, 0.080320
1.583000, 0.033872, 0.080858
1.586000, 0.034243, 0.080858
1.590000, 0.034243, 0.081399
1.590000, 0.034243, 0.081940
1.594000, 0.034616, 0.081940
1.595000, 0.034616, 0.082482
1.596000, 0.034990, 0.082482
1.600000, 0.035365, 0.082482
1.604000, 0.035365, 0.083028
1.609000, 0.035365, 0.083575
1.609000, 0.035365, 0.084122
1.611000, 0.035365, 0.084670
1.623000, 0.035365, 0.085222
1.627000, 0.035746, 0.085222
1.629000, 0.036127, 0.085222
1.630000, 0.036127, 0.085776
1.634000, 0.036510, 0.085776
1.638000, 0.036510, 0.086333
1.642000, 0.036510, 0.086892
1.643000, 0.036894, 0.086892
1.646000, 0.036894, 0.087451
1.650000, 0.036894, 0.088012
1.657000, 0.036894, 0.088576
1.657000, 0.037283, 0.088576
1.657000, 0.037671, 0.088576
1.659000, 0.037671, 0.089140
1.660000, 0.037671, 0.089705
1.664000, 0.037671, 0.090270
1.665000, 0.038060, 0.090270
1.668000, 0.038060, 0.090838
1.669000, 0.038451, 0.090838
1.670000, 0.038451, 0.091406
1.673000, 0.038451, 0.091974
1.684000, 0.038451, 0.092547
1.692000, 0.038847, 0.092547
1.695000, 0.038847, 0.093124
1.695000, 0.038847, 0.093700
1.695000, 0.039244, 0.093700
1.701000, 0.039643, 0.093700
1.703000, 0.040042, 0.093700
1.704000, 0.040441, 0.093700
1.705000, 0.040441, 0.094280
1.706000, 0.040441, 0.094860
1.709000, 0.040841, 0.094860
1.715000, 0.041242, 0.094860
1.718000, 0.041242, 0.095444
1.725000, 0.041242, 0.096031
1.725000, 0.041646, 0.096031
1.726000, 0.041646, 0.096618
1.726000, 0.041646, 0.097205
1.743000, 0.042054, 0.097205
1.744000, 0.042463, 0.097205
1.755000, 0.042874, 0.097205
1.758000, 0.043285, 0.097205
1.765000, 0.043699, 0.097205
1.777000, 0.043699, 0.097809
1.777000, 0.044115, 0.097809
1.778000, 0.044115, 0.098414
1.781000, 0.044532, 0.098414
1.783000, 0.044532, 0.099020
1.787000, 0.044532, 0.099628
1.798000, 0.044953, 0.099628
1.802000, 0.044953, 0.100240
1.813000, 0.044953, 0.100857
1.816000, 0.044953, 0.101474
1.816000, 0.044953, 0.102092
1.817000, 0.044953, 0.102710
1.817000, 0.045378, 0.102710
1.820000, 0.045805, 0.102710
1.828000, 0.046233, 0.102710
1.829000, 0.046661, 0.102710
1.832000, 0.046661, 0.103333
1.840000, 0.046661, 0.103959
1.848000, 0.047094, 0.103959
1.849000, 0.047094, 0.104587
1.849000, 0.047094, 0.105216
1.850000, 0.047094, 0.105845
1.852000, 0.047094, 0.106475
1.855000, 0.047094, 0.107106
1.862000, 0.047530, 0.107106
1.863000, 0.047530, 0.107739
1.865000, 0.047967, 0.107739
1.869000, 0.047967, 0.108375
1.870000, 0.048404, 0.108375
1.871000, 0.048843, 0.108375
1.873000, 0.048843, 0.109012
1.883000, 0.048843, 0.109652
1.908000, 0.049289, 0.109652
1.909000, 0.049736, 0.109652
1.914000, 0.049736, 0.110303
1.914000, 0.050185, 0.110303
1.917000, 0.050185, 0.110955
1.920000, 0.050185, 0.111608
1.921000, 0.050185, 0.112261
1.921000, 0.050634, 0.112261
1.924000, 0.050634, 0.112916
1.925000, 0.050634, 0.113570
1.926000, 0.050634, 0.114225
1.931000, 0.050634, 0.114882
1.942000, 0.051089, 0.114882
1.943000, 0.051544, 0.114882
1.945000, 0.051544, 0.115543
1.947000, 0.051544, 0.116205
1.948000, 0.051544, 0.116868
1.952000, 0.051544, 0.117532
1.957000, 0.051544, 0.118197
1.962000, 0.052004, 0.118197
1.963000, 0.052463, 0.118197
1.966000, 0.052463, 0.118866
1.967000, 0.052463, 0.119535
1.967000, 0.052463, 0.120204
1.970000, 0.052463, 0.120873
1.982000, 0.052927, 0.120873
1.983000, 0.052927, 0.121548
1.986000, 0.053393, 0.121548
2.002000, 0.053393, 0.122229
2.006000, 0.053393, 0.122911
2.013000, 0.053393, 0.123595
2.018000, 0.053393, 0.124282
2.021000, 0.053393, 0.124969
2.023000, 0.053866, 0.124969
2.024000, 0.054340, 0.124969
2.025000, 0.054340, 0.125657
2.035000, 0.054817, 0.125657
2.036000, 0.055294, 0.125657
2.042000, 0.055772, 0.125657
2.043000, 0.056250, 0.125657
2.045000, 0.056729, 0.125657
2.045000, 0.057208, 0.125657
2.047000, 0.057208, 0.126354
2.056000, 0.057208, 0.127053
2.058000, 0.057208, 0.127753
2.060000, 0.057208, 0.128453
2.061000, 0.057208, 0.129154
2.061000, 0.057690, 0.129154
2.070000, 0.057690, 0.129858
2.072000, 0.058176, 0.129858
2.075000, 0.058176, 0.130564
2.076000, 0.058176, 0.131270
2.083000, 0.058176, 0.131978
2.086000, 0.058176, 0.132687
2.091000, 0.058665, 0.132687
2.092000, 0.059155, 0.132687
2.093000, 0.059155, 0.133399
2.104000, 0.059648, 0.133399
2.104000, 0.060141, 0.133399
2.105000, 0.060634, 0.133399
2.113000, 0.060634, 0.134118
2.114000, 0.060634, 0.134836
2.116000, 0.061129, 0.134836
2.118000, 0.061625, 0.134836
2.119000, 0.062121, 0.134836
2.124000, 0.062121, 0.135559
2.126000, 0.062619, 0.135559
2.135000, 0.062619, 0.136285
2.135000, 0.062619, 0.137011
2.140000, 0.062619, 0.137739
2.141000, 0.063120, 0.137739
2.146000, 0.063120, 0.138468
2.149000, 0.063624, 0.138468
2.159000, 0.064129, 0.138468
2.160000, 0.064129, 0.139203
2.163000, 0.064129, 0.139938
2.163000, 0.064636, 0.139938
2.164000, 0.064636, 0.140674
2.171000, 0.065144, 0.140674
2.186000, 0.065144, 0.141418
2.195000, 0.065144, 0.142164
2.198000, 0.065144, 0.142912
2.199000, 0.065144, 0.143659
2.202000, 0.065144, 0.144408
2.212000, 0.065144, 0.145160
2.212000, 0.065662, 0.145160
2.214000, 0.065662, 0.145913
2.218000, 0.065662, 0.146668
2.219000, 0.066182, 0.146668
2.219000, 0.066701, 0.146668
2.220000, 0.066701, 0.147423
2.220000, 0.066701, 0.148178
2.220000, 0.067221, 0.148178
2.223000, 0.067742, 0.148178
2.229000, 0.067742, 0.148936
2.229000, 0.067742, 0.149694
2.233000, 0.068265, 0.149694
2.237000, 0.068265, 0.150454
2.238000, 0.068789, 0.150454
2.244000, 0.068789, 0.151217
2.248000, 0.069315, 0.151217
2.261000, 0.069845, 0.151217
2.267000, 0.069845, 0.151988
2.275000, 0.069845, 0.152762
2.275000, 0.070377, 0.152762
2.280000, 0.070377, 0.153537
2.281000, 0.070377, 0.154313
2.283000, 0.070377, 0.155089
2.290000, 0.070914, 0.155089
2.301000, 0.070914, 0.155872
2.307000, 0.070914, 0.156656
2.307000, 0.071454, 0.156656
2.309000, 0.071454, 0.157442
2.310000, 0.071454, 0.158227
2.311000, 0.071454, 0.159013
2.313000, 0.071454, 0.159800
2.316000, 0.071454, 0.160587
2.318000, 0.071454, 0.161375
2.319000, 0.071454, 0.162164
2.322000, 0.071454, 0.162954
2.323000, 0.071454, 0.163744
2.327000, 0.071454, 0.164535
2.327000, 0.071999, 0.164535
2.332000, 0.071999, 0.165328
2.336000, 0.072546, 0.165328
2.341000, 0.073094, 0.165328
2.343000, 0.073094, 0.166125
2.351000, 0.073645, 0.166125
2.352000, 0.073645, 0.166925
2.354000, 0.073645, 0.167725
2.356000, 0.074196, 0.167725
2.357000, 0.074196, 0.168527
2.368000, 0.074751, 0.168527
2.376000, 0.075307, 0.168527
2.380000, 0.075307, 0.169336
2.382000, 0.075307, 0.170146
2.389000, 0.075307, 0.170958
2.391000, 0.075867, 0.170958
2.393000, 0.075867, 0.171772
2.394000, 0.075867, 0.172586
2.404000, 0.076430, 0.172586
2.407000, 0.076430, 0.173405
2.409000, 0.076430, 0.174224
2.409000, 0.076430, 0.175043
2.413000, 0.076430, 0.175864
2.413000, 0.076995, 0.175864
2.413000, 0.077560, 0.175864
2.418000, 0.077560, 0.176686
2.420000, 0.078127, 0.176686
2.421000, 0.078127, 0.177509
2.422000, 0.078127, 0.178333
2.424000, 0.078127, 0.179157
2.428000, 0.078127, 0.179983
2.431000, 0.078696, 0.179983
2.435000, 0.079266, 0.179983
2.435000, 0.079836, 0.179983
2.441000, 0.080408, 0.179983
2.448000, 0.080408, 0.180816
2.450000, 0.080982, 0.180816
2.452000, 0.081556, 0.180816
2.452000, 0.082130, 0.180816
2.453000, 0.082130, 0.181650
2.455000, 0.082705, 0.181650
2.457000, 0.083280, 0.181650
2.460000, 0.083856, 0.181650
2.461000, 0.083856, 0.182487
2.465000, 0.084434, 0.182487
2.474000, 0.085013, 0.182487
2.475000, 0.085593, 0.182487
2.483000, 0.086174, 0.182487
2.492000, 0.086174, 0.183334
2.495000, 0.086174, 0.184183
2.499000, 0.086174, 0.185032
2.506000, 0.086174, 0.185885
2.528000, 0.086174, 0.186744
2.530000, 0.086766, 0.186744
2.533000, 0.087360, 0.186744
2.535000, 0.087953, 0.186744
2.538000, 0.088548, 0.186744
2.539000, 0.088548, 0.187608
2.541000, 0.088548, 0.188472
2.549000, 0.089144, 0.188472
2.552000, 0.089144, 0.189340
2.555000, 0.089144, 0.190208
2.555000, 0.089743, 0.190208
2.555000, 0.090341, 0.190208
2.564000, 0.090341, 0.191080
2.568000, 0.090942, 0.191080
2.568000, 0.091544, 0.191080
2.571000, 0.092146, 0.191080
2.574000, 0.092749, 0.191080
2.582000, 0.092749, 0.191958
2.582000, 0.093353, 0.191958
2.584000, 0.093958, 0.191958
2.592000, 0.093958, 0.192840
2.592000, 0.094565, 0.192840
2.597000, 0.094565, 0.193723
2.600000, 0.094565, 0.194607
2.611000, 0.094565, 0.195495
2.618000, 0.095178, 0.195495
2.624000, 0.095178, 0.196387
2.631000, 0.095794, 0.196387
2.631000, 0.096411, 0.196387
2.638000, 0.096411, 0.197285
2.639000, 0.096411, 0.198182
2.639000, 0.097029, 0.198182
2.640000, 0.097029, 0.199080
2.641000, 0.097647, 0.199080
2.646000, 0.098267, 0.199080
2.655000, 0.098888, 0.199080
2.658000, 0.099511, 0.199080
2.659000, 0.100133, 0.199080
2.662000, 0.100133, 0.199985
2.662000, 0.100133, 0.200890
2.666000, 0.100133, 0.201797
2.667000, 0.100133, 0.202704
2.668000, 0.100133, 0.203611
2.675000, 0.100760, 0.203611
2.677000, 0.100760, 0.204521
2.678000, 0.100760, 0.205432
2.678000, 0.101387, 0.205432
2.678000, 0.102014, 0.205432
2.681000, 0.102642, 0.205432
2.685000, 0.103271, 0.205432
2.688000, 0.103900, 0.205432
2.693000, 0.104531, 0.205432
2.703000, 0.105164, 0.205432
2.706000, 0.105797, 0.205432
2.707000, 0.106431, 0.205432
2.709000, 0.107066, 0.205432
2.713000, 0.107701, 0.205432
2.717000, 0.107701, 0.206356
2.720000, 0.108338, 0.206356
2.728000, 0.108977, 0.206356
2.729000, 0.108977, 0.207284
2.729000, 0.109616, 0.207284
2.730000, 0.110255, 0.207284
2.730000, 0.110894, 0.207284
2.734000, 0.110894, 0.208214
2.740000, 0.111536, 0.208214
2.759000, 0.111536, 0.209152
2.759000, 0.112182, 0.209152
2.767000, 0.112182, 0.210093
2.773000, 0.112831, 0.210093
2.775000, 0.113481, 0.210093
2.787000, 0.114134, 0.210093
2.789000, 0.114134, 0.211041
2.796000, 0.114788, 0.211041
2.799000, 0.114788, 0.211993
2.806000, 0.114788, 0.212948
2.808000, 0.114788, 0.213902
2.809000, 0.114788, 0.214858
2.809000, 0.115446, 0.214858
2.813000, 0.115446, 0.215814
2.813000, 0.116105, 0.215814
2.816000, 0.116764, 0.215814
2.818000, 0.117424, 0.215814
2.822000, 0.118085, 0.215814
2.824000, 0.118746, 0.215814
2.829000, 0.119409, 0.215814
2.832000, 0.120072, 0.215814
2.836000, 0.120072, 0.216779
2.842000, 0.120072, 0.217745
2.842000, 0.120738, 0.217745
2.849000, 0.121405, 0.217745
2.851000, 0.121405, 0.218715
2.851000, 0.122072, 0.218715
2.852000, 0.122740, 0.218715
2.857000, 0.122740, 0.219686
2.859000, 0.122740, 0.220658
2.868000, 0.122740, 0.221634
2.868000, 0.123412, 0.221634
2.870000, 0.124084, 0.221634
2.875000, 0.124757, 0.221634
2.877000, 0.125431, 0.221634
2.878000, 0.126105, 0.221634
2.883000, 0.126105, 0.222614
2.883000, 0.126780, 0.222614
2.884000, 0.127455, 0.222614
2.897000, 0.127455, 0.223599
2.906000, 0.128136, 0.223599
2.911000, 0.128136, 0.224589
2.911000, 0.128817, 0.224589
2.920000, 0.129501, 0.224589
2.928000, 0.130187, 0.224589
2.929000, 0.130187, 0.225585
2.930000, 0.130187, 0.226582
2.938000, 0.130187, 0.227581
2.939000, 0.130875, 0.227581
2.940000, 0.130875, 0.228581
2.951000, 0.130875, 0.229584
2.952000, 0.131566, 0.229584
2.953000, 0.132258, 0.229584
2.954000, 0.132258, 0.230589
