0.000000, 0.000000
0.141000, 0.000033
0.167000, 0.000072
0.209000, 0.000121
0.211000, 0.000170
0.213000, 0.000220
0.217000, 0.000271
0.248000, 0.000329
0.261000, 0.000390
0.269000, 0.000453
0.294000, 0.000522
0.299000, 0.000592
0.335000, 0.000671
0.355000, 0.000754
0.382000, 0.000843
0.401000, 0.000937
0.429000, 0.001038
0.434000, 0.001139
0.434000, 0.001241
0.446000, 0.001345
0.449000, 0.001450
0.456000, 0.001557
0.466000, 0.001666
0.468000, 0.001776
0.469000, 0.001886
0.481000, 0.001998
0.485000, 0.002112
0.486000, 0.002226
0.493000, 0.002341
0.508000, 0.002460
0.513000, 0.002580
0.514000, 0.002701
0.514000, 0.002821
0.516000, 0.002942
0.528000, 0.003066
0.528000, 0.003189
0.528000, 0.003313
0.529000, 0.003437
0.529000, 0.003561
0.536000, 0.003686
0.541000, 0.003813
0.542000, 0.003940
0.545000, 0.004067
0.548000, 0.004196
0.551000, 0.004325
0.553000, 0.004454
0.555000, 0.004584
0.569000, 0.004717
0.571000, 0.004851
0.582000, 0.004987
0.586000, 0.005125
0.590000, 0.005263
0.594000, 0.005402
0.600000, 0.005542
0.649000, 0.005694
0.658000, 0.005848
0.660000, 0.006003
0.672000, 0.006160
0.682000, 0.006320
0.686000, 0.006481
0.690000, 0.006642
0.692000, 0.006804
0.697000, 0.006968
0.698000, 0.007131
0.700000, 0.007295
0.712000, 0.007462
0.715000, 0.007629
0.716000, 0.007797
0.717000, 0.007965
0.719000, 0.008133
0.740000, 0.008306
0.743000, 0.008480
0.752000, 0.008656
0.767000, 0.008836
0.772000, 0.009017
0.780000, 0.009199
0.782000, 0.009383
0.784000, 0.009566
0.792000, 0.009752
0.804000, 0.009940
0.811000, 0.010130
0.812000, 0.010320
0.818000, 0.010511
0.828000, 0.010705
0.828000, 0.010899
0.841000, 0.011096
0.854000, 0.011296
0.863000, 0.011498
0.886000, 0.011706
0.889000, 0.011914
0.896000, 0.012124
0.917000, 0.012338
0.930000, 0.012556
0.949000, 0.012778
0.950000, 0.013001
0.959000, 0.013225
0.971000, 0.013453
0.973000, 0.013681
0.981000, 0.013910
0.981000, 0.014140
0.991000, 0.014372
1.007000, 0.014608
1.014000, 0.014845
1.024000, 0.015085
1.027000, 0.015326
1.037000, 0.015569
1.046000, 0.015814
1.047000, 0.016059
1.063000, 0.016308
1.067000, 0.016557
1.067000, 0.016807
1.110000, 0.017067
1.116000, 0.017329
1.119000, 0.017591
1.135000, 0.017856
1.139000, 0.018123
1.147000, 0.018392
1.174000, 0.018667
1.174000, 0.018942
1.177000, 0.019217
1.178000, 0.019493
1.188000, 0.019771
1.193000, 0.020051
1.200000, 0.020332
1.209000, 0.020615
1.210000, 0.020898
1.224000, 0.021185
1.226000, 0.021472
1.230000, 0.021760
1.245000, 0.022051
1.248000, 0.022344
1.255000, 0.022637
1.263000, 0.022933
1.267000, 0.023230
1.273000, 0.023528
1.275000, 0.023827
1.280000, 0.024126
1.286000, 0.024427
1.287000, 0.024729
1.288000, 0.025030
1.328000, 0.025341
1.331000, 0.025653
1.337000, 0.025966
1.351000, 0.026283
1.371000, 0.026604
1.387000, 0.026928
1.411000, 0.027259
1.414000, 0.027590
1.424000, 0.027923
1.431000, 0.028259
1.432000, 0.028594
1.435000, 0.028930
1.441000, 0.029267
1.463000, 0.029610
1.475000, 0.029955
1.487000, 0.030304
1.490000, 0.030652
1.495000, 0.031003
1.516000, 0.031358
1.521000, 0.031714
1.525000, 0.032071
1.525000, 0.032428
1.526000, 0.032785
1.540000, 0.033146
1.545000, 0.033508
1.554000, 0.033872
1.586000, 0.034243
1.594000, 0.034616
1.596000, 0.034990
1.600000, 0.035365
1.627000, 0.035746
1.629000, 0.036127
1.634000, 0.036510
1.643000, 0.036894
1.657000, 0.037283
1.657000, 0.037671
1.665000, 0.038060
1.669000, 0.038451
1.692000, 0.038847
1.695000, 0.039244
1.701000, 0.039643
1.703000, 0.040042
1.704000, 0.040441
1.709000, 0.040841
1.715000, 0.041242
1.725000, 0.041646
1.743000, 0.042054
1.744000, 0.042463
1.755000, 0.042874
1.758000, 0.043285
1.765000, 0.043699
1.777000, 0.044115
1.781000, 0.044532
1.798000, 0.044953
1.817000, 0.045378
1.820000, 0.045805
1.828000, 0.046233
1.829000, 0.046661
1.848000, 0.047094
1.862000, 0.047530
1.865000, 0.047967
1.870000, 0.048404
1.871000, 0.048843
1.908000, 0.049289
1.909000, 0.049736
1.914000, 0.050185
1.921000, 0.050634
1.942000, 0.051089
1.943000, 0.051544
1.962000, 0.052004
1.963000, 0.052463
1.982000, 0.052927
1.986000, 0.053393
2.023000, 0.053866
2.024000, 0.054340
2.035000, 0.054817
2.036000, 0.055294
2.042000, 0.055772
2.043000, 0.056250
2.045000, 0.056729
2.045000, 0.057208
2.061000, 0.057690
2.072000, 0.058176
2.091000, 0.058665
2.092000, 0.059155
2.104000, 0.059648
2.104000, 0.060141
2.105000, 0.060634
2.116000, 0.061129
2.118000, 0.061625
2.119000, 0.062121
2.126000, 0.062619
2.141000, 0.063120
2.149000, 0.063624
2.159000, 0.064129
2.163000, 0.064636
2.171000, 0.065144
2.212000, 0.065662
2.219000, 0.066182
2.219000, 0.066701
2.220000, 0.067221
2.223000, 0.067742
2.233000, 0.068265
2.238000, 0.068789
2.248000, 0.069315
2.261000, 0.069845
2.275000, 0.070377
2.290000, 0.070914
2.307000, 0.071454
2.327000, 0.071999
2.336000, 0.072546
2.341000, 0.073094
2.351000, 0.073645
2.356000, 0.074196
2.368000, 0.074751
2.376000, 0.075307
2.391000, 0.075867
2.404000, 0.076430
2.413000, 0.076995
2.413000, 0.077560
2.420000, 0.078127
2.431000, 0.078696
2.435000, 0.079266
2.435000, 0.079836
2.441000, 0.080408
2.450000, 0.080982
2.452000, 0.081556
2.452000, 0.082130
2.455000, 0.082705
2.457000, 0.083280
2.460000, 0.083856
2.465000, 0.084434
2.474000, 0.085013
2.475000, 0.085593
2.483000, 0.086174
2.530000, 0.086766
2.533000, 0.087360
2.535000, 0.087953
2.538000, 0.088548
2.549000, 0.089144
2.555000, 0.089743
2.555000, 0.090341
2.568000, 0.090942
2.568000, 0.091544
2.571000, 0.092146
2.574000, 0.092749
2.582000, 0.093353
2.584000, 0.093958
2.592000, 0.094565
2.618000, 0.095178
2.631000, 0.095794
2.631000, 0.096411
2.639000, 0.097029
2.641000, 0.097647
2.646000, 0.098267
2.655000, 0.098888
2.658000, 0.099511
2.659000, 0.100133
2.675000, 0.100760
2.678000, 0.101387
2.678000, 0.102014
2.681000, 0.102642
2.685000, 0.103271
2.688000, 0.103900
2.693000, 0.104531
2.703000, 0.105164
2.706000, 0.105797
2.707000, 0.106431
2.709000, 0.107066
2.713000, 0.107701
2.720000, 0.108338
2.728000, 0.108977
2.729000, 0.109616
2.730000, 0.110255
2.730000, 0.110894
2.740000, 0.111536
2.759000, 0.112182
2.773000, 0.112831
2.775000, 0.113481
2.787000, 0.114134
2.796000, 0.114788
2.809000, 0.115446
2.813000, 0.116105
2.816000, 0.116764
2.818000, 0.117424
2.822000, 0.118085
2.824000, 0.118746
2.829000, 0.119409
2.832000, 0.120072
2.842000, 0.120738
2.849000, 0.121405
2.851000, 0.122072
2.852000, 0.122740
2.868000, 0.123412
2.870000, 0.124084
2.875000, 0.124757
2.877000, 0.125431
2.878000, 0.126105
2.883000, 0.126780
2.884000, 0.127455
2.906000, 0.128136
2.911000, 0.128817
2.920000, 0.129501
2.928000, 0.130187
2.939000, 0.130875
2.952000, 0.131566
2.953000, 0.132258
2.961000, 0.132951
2.963000, 0.133645
2.965000, 0.134339
2.966000, 0.135034
2.973000, 0.135730
2.976000, 0.136427
3.003000, 0.137130
3.009000, 0.137835
3.033000, 0.138545
3.047000, 0.139259
3.061000, 0.139975
3.087000, 0.140698
3.092000, 0.141422
3.105000, 0.142149
3.128000, 0.142882
3.128000, 0.143614
3.141000, 0.144350
3.155000, 0.145089
3.157000, 0.145828
3.188000, 0.146575
3.190000, 0.147322
3.202000, 0.148071
3.206000, 0.148822
3.211000, 0.149574
3.219000, 0.150328
3.221000, 0.151082
3.222000, 0.151837
3.227000, 0.152592
3.239000, 0.153351
3.275000, 0.154118
3.290000, 0.154888
3.291000, 0.155659
3.299000, 0.156431
3.307000, 0.157206
3.316000, 0.157982
3.317000, 0.158759
3.322000, 0.159537
3.328000, 0.160316
3.334000, 0.161097
3.344000, 0.161880
3.351000, 0.162665
3.366000, 0.163453
3.382000, 0.164245
3.389000, 0.165038
3.401000, 0.165835
3.407000, 0.166633
3.423000, 0.167434
3.424000, 0.168236
3.426000, 0.169038
3.437000, 0.169843
3.437000, 0.170648
3.446000, 0.171455
3.467000, 0.172267
3.477000, 0.173081
3.486000, 0.173897
3.493000, 0.174715
3.503000, 0.175536
3.521000, 0.176360
3.524000, 0.177185
3.530000, 0.178012
3.531000, 0.178839
3.555000, 0.179671
3.564000, 0.180506
3.587000, 0.181346
3.595000, 0.182188
3.601000, 0.183031
3.622000, 0.183879
3.652000, 0.184734
3.663000, 0.185592
3.680000, 0.186454
3.684000, 0.187316
3.687000, 0.188180
3.701000, 0.189047
3.704000, 0.189914
3.705000, 0.190782
3.710000, 0.191650
3.715000, 0.192520
3.732000, 0.193394
3.733000, 0.194268
3.733000, 0.195142
3.748000, 0.196020
3.749000, 0.196898
3.755000, 0.197777
3.761000, 0.198658
3.783000, 0.199544
3.790000, 0.200431
3.804000, 0.201322
3.837000, 0.202221
3.853000, 0.203123
3.858000, 0.204026
3.860000, 0.204930
3.867000, 0.205836
3.869000, 0.206742
3.870000, 0.207648
3.872000, 0.208555
3.884000, 0.209464
3.888000, 0.210375
3.913000, 0.211291
3.915000, 0.212208
3.920000, 0.213126
3.922000, 0.214044
3.928000, 0.214964
3.952000, 0.215889
3.961000, 0.216817
3.971000, 0.217747
3.988000, 0.218681
3.994000, 0.219616
3.995000, 0.220552
3.997000, 0.221488
4.001000, 0.222424
4.005000, 0.223362
4.005000, 0.224300
4.040000, 0.225246
4.052000, 0.226195
4.052000, 0.227144
4.055000, 0.228094
4.063000, 0.229045
4.066000, 0.229997
4.091000, 0.230955
4.091000, 0.231913
4.095000, 0.232872
4.099000, 0.233832
4.109000, 0.234794
4.126000, 0.235760
4.130000, 0.236727
4.191000, 0.237709
4.195000, 0.238691
4.195000, 0.239673
4.207000, 0.240659
4.216000, 0.241646
4.217000, 0.242633
4.228000, 0.243623
4.245000, 0.244618
4.247000, 0.245612
4.252000, 0.246608
4.255000, 0.247604
4.255000, 0.248601
4.257000, 0.249597
4.291000, 0.250602
4.296000, 0.251608
4.300000, 0.252615
4.321000, 0.253627
4.341000, 0.254644
4.348000, 0.255662
4.353000, 0.256681
4.361000, 0.257702
4.400000, 0.258733
4.404000, 0.259764
4.452000, 0.260806
4.453000, 0.261849
4.459000, 0.262893
4.459000, 0.263938
4.488000, 0.264988
4.495000, 0.266041
4.501000, 0.267095
4.525000, 0.268155
4.531000, 0.269216
4.539000, 0.270279
4.551000, 0.271344
4.553000, 0.272411
4.555000, 0.273477
4.559000, 0.274545
4.564000, 0.275614
4.572000, 0.276684
4.574000, 0.277755
4.578000, 0.278827
4.580000, 0.279900
4.580000, 0.280972
4.580000, 0.282045
4.588000, 0.283119
4.594000, 0.284195
4.598000, 0.285272
4.601000, 0.286349
4.619000, 0.287431
4.622000, 0.288513
4.630000, 0.289597
4.630000, 0.290681
4.631000, 0.291766
4.661000, 0.292857
4.668000, 0.293950
4.692000, 0.295049
4.710000, 0.296152
4.712000, 0.297256
4.717000, 0.298360
4.721000, 0.299466
4.735000, 0.300574
4.756000, 0.301688
4.765000, 0.302804
4.780000, 0.303923
4.797000, 0.305047
4.805000, 0.306172
4.811000, 0.307298
4.813000, 0.308425
4.813000, 0.309553
4.826000, 0.310683
4.849000, 0.311818
4.864000, 0.312957
4.867000, 0.314097
4.876000, 0.315239
4.879000, 0.316381
4.886000, 0.317525
4.901000, 0.318673
4.911000, 0.319823
4.938000, 0.320979
4.956000, 0.322140
4.973000, 0.323304
4.974000, 0.324469
4.986000, 0.325637
4.999000, 0.326807
5.008000, 0.327980
5.014000, 0.329154
5.019000, 0.330330
5.029000, 0.331507
5.050000, 0.332690
5.051000, 0.333873
5.055000, 0.335056
5.069000, 0.336243
5.072000, 0.337431
5.072000, 0.338619
5.090000, 0.339811
5.095000, 0.341004
5.122000, 0.342203
5.129000, 0.343404
5.129000, 0.344605
5.133000, 0.345807
5.182000, 0.347021
5.193000, 0.348237
5.242000, 0.349464
5.244000, 0.350692
5.245000, 0.351921
5.249000, 0.353150
5.294000, 0.354389
5.334000, 0.355638
5.348000, 0.356891
5.371000, 0.358149
5.385000, 0.359410
5.392000, 0.360672
5.394000, 0.361935
5.403000, 0.363201
5.406000, 0.364466
5.408000, 0.365733
5.450000, 0.367009
5.454000, 0.368286
5.482000, 0.369570
5.490000, 0.370856
5.543000, 0.372154
5.595000, 0.373464
5.599000, 0.374775
5.600000, 0.376086
5.603000, 0.377398
5.611000, 0.378712
5.653000, 0.380036
5.659000, 0.381361
5.663000, 0.382687
5.674000, 0.384016
5.686000, 0.385347
5.700000, 0.386682
5.726000, 0.388023
5.733000, 0.389366
5.750000, 0.390712
5.762000, 0.392061
5.772000, 0.393413
5.788000, 0.394768
5.798000, 0.396126
5.807000, 0.397486
5.813000, 0.398847
5.817000, 0.400209
5.826000, 0.401574
5.865000, 0.402947
5.871000, 0.404322
5.883000, 0.405699
5.919000, 0.407085
6.001000, 0.408491
6.008000, 0.409898
6.009000, 0.411305
6.010000, 0.412712
6.023000, 0.414123
6.056000, 0.415541
6.101000, 0.416969
6.122000, 0.418403
6.153000, 0.419844
6.174000, 0.421290
6.184000, 0.422738
6.223000, 0.424195
6.234000, 0.425655
6.250000, 0.427118
6.266000, 0.428586
6.286000, 0.430058
6.327000, 0.431539
6.365000, 0.433030
6.410000, 0.434531
6.417000, 0.436033
6.427000, 0.437538
6.442000, 0.439047
6.466000, 0.440561
6.474000, 0.442077
6.505000, 0.443600
6.521000, 0.445127
6.522000, 0.446655
6.563000, 0.448192
6.577000, 0.449732
6.586000, 0.451274
6.634000, 0.452827
6.654000, 0.454386
6.662000, 0.455946
6.666000, 0.457507
6.671000, 0.459069
6.675000, 0.460632
6.681000, 0.462196
6.681000, 0.463761
6.695000, 0.465329
6.703000, 0.466898
6.759000, 0.468481
6.763000, 0.470065
6.804000, 0.471658
6.806000, 0.473252
6.814000, 0.474847
6.828000, 0.476446
6.842000, 0.478049
6.860000, 0.479655
6.863000, 0.481262
6.870000, 0.482871
6.873000, 0.484480
6.881000, 0.486092
6.893000, 0.487706
6.896000, 0.489321
6.955000, 0.490949
6.961000, 0.492579
6.968000, 0.494211
6.989000, 0.495848
7.039000, 0.497496
7.066000, 0.499151
7.092000, 0.500811
7.110000, 0.502476
7.135000, 0.504147
7.143000, 0.505820
7.176000, 0.507500
7.208000, 0.509188
7.223000, 0.510879
7.224000, 0.512571
7.228000, 0.514264
7.231000, 0.515957
7.263000, 0.517658
7.298000, 0.519367
7.309000, 0.521078
7.310000, 0.522790
7.311000, 0.524502
7.320000, 0.526216
7.391000, 0.527947
7.402000, 0.529680
7.404000, 0.531414
7.422000, 0.533152
7.488000, 0.534906
7.504000, 0.536663
7.507000, 0.538421
7.515000, 0.540180
7.538000, 0.541946
7.578000, 0.543720
7.582000, 0.545496
7.584000, 0.547272
7.594000, 0.549050
7.625000, 0.550835
7.639000, 0.552624
7.659000, 0.554418
7.664000, 0.556213
7.666000, 0.558008
7.699000, 0.559811
7.700000, 0.561614
7.709000, 0.563419
7.723000, 0.565227
7.789000, 0.567051
7.830000, 0.568885
7.866000, 0.570727
7.874000, 0.572571
7.881000, 0.574416
7.888000, 0.576263
7.907000, 0.578115
7.951000, 0.579977
7.955000, 0.581840
7.971000, 0.583706
8.006000, 0.585581
8.014000, 0.587458
8.025000, 0.589337
8.062000, 0.591225
8.080000, 0.593117
8.145000, 0.595024
8.156000, 0.596934
8.179000, 0.598849
8.195000, 0.600768
8.303000, 0.602713
8.312000, 0.604659
8.315000, 0.606606
8.326000, 0.608556
8.476000, 0.610541
8.496000, 0.612530
8.508000, 0.614523
8.509000, 0.616515
8.542000, 0.618515
8.573000, 0.620523
8.660000, 0.622551
8.677000, 0.624583
8.691000, 0.626618
8.699000, 0.628655
8.717000, 0.630696
